name,time,transit_duration,stellar_effective_temperature,stellar_magnitude_j,n_exposures_possible,snr_median,snr_maximum,average_exposure_time,time_begin,airmass_begin,az_begin,alt_begin,moon_sep_begin,moon_phase_begin,time_mid,airmass_mid,az_mid,alt_mid,moon_sep_mid,moon_phase_mid,time_end,airmass_end,az_end,alt_end,moon_sep_end,moon_phase_end,rank,n_transits
GJ 1252 b,2021-06-29 04:09:17.365151,0.7340000000000001 h,3458.0,8.697000000000001,4,99.29528735034864,133.07745306606918,660.0,2021-06-29 03:25:14.965151,1.4768479544256599,145.40374585491114,42.61882425877005,49.13902419532748,121.21105039908979,2021-06-29 03:47:16.165151,1.4042513964718657,147.13708805664783,45.40792844867092,49.25778081287649,121.04470135398654,2021-06-29 04:09:17.365151,1.344551205860039,149.37207445246472,48.05121056560094,49.37437205359593,120.88525899877247,0,0
