name,time,transit_duration,stellar_effective_temperature,stellar_magnitude_j,n_exposures_possible,snr_median,snr_maximum,average_exposure_time,time_begin,airmass_begin,az_begin,alt_begin,moon_sep_begin,moon_phase_begin,time_mid,airmass_mid,az_mid,alt_mid,moon_sep_mid,moon_phase_mid,time_end,airmass_end,az_end,alt_end,moon_sep_end,moon_phase_end,rank,n_transits
GJ 1252 b,2021-06-30 05:01:46.343185,0.7340000000000001 h,3458.0,8.697000000000001,4,99.81872124462772,133.56141722629692,660.0,2021-06-30 04:17:43.943185,1.3159390096528518,150.86839418863184,49.45658498315773,59.20002887531281,108.73760324805951,2021-06-30 04:39:45.143185,1.2727988930242544,153.99078475721154,51.78269441709485,59.33449784010075,108.57739428613385,2021-06-30 05:01:46.343185,1.2386073866313745,157.73041255677558,53.838630955931784,59.46613975276189,108.42383612367443,0,0
GJ 1252 b,2021-06-29 04:09:17.365151,0.7340000000000001 h,3458.0,8.697000000000001,4,99.29528735034864,133.07745306606918,660.0,2021-06-29 03:25:14.965151,1.4768479544256599,145.40374585491114,42.61882425877005,49.13902419532748,121.21105039908979,2021-06-29 03:47:16.165151,1.4042513964718657,147.13708805664783,45.40792844867092,49.25778081287649,121.04470135398654,2021-06-29 04:09:17.365151,1.344551205860039,149.37207445246472,48.05121056560094,49.37437205359593,120.88525899877247,0,0
TOI-824 b,2021-06-29 02:50:40.561029,1.15344 h,4600.0,9.145000999999999,3,99.40040844427597,132.32544388782608,1180.0,2021-06-29 01:41:28.177029,1.203175455210233,189.37970468399794,56.215401575157216,91.28353506699789,122.09129032107509,2021-06-29 02:16:04.369029,1.2296646564864024,196.88832073692942,54.41270728913761,91.51287151449391,121.78004809954453,2021-06-29 02:50:40.561029,1.27424670680415,203.14631860989957,51.7000938983019,91.73296014049359,121.48654481388557,0,0
